Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1995
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
DELAWARE OTSEGO CORP                                          8-K         757189      1995-05-23  edgar/data/757189/0000757189-95-000007.txt          
DELAWARE OTSEGO CORP                                          DEF 14A     757189      1995-05-01  edgar/data/757189/0000757189-95-000004.txt          
DELAWARE POOLED TRUST INC                                     497         875352      1995-04-24  edgar/data/875352/0000950109-95-001363.txt          
DELAWARE POOLED TRUST INC                                     NSAR-A      875352      1995-06-28  edgar/data/875352/0000875352-95-000001.txt          
DELCHAMPS INC                                                 10-Q        729970      1995-05-15  edgar/data/729970/0000906280-95-000043.txt          
DELCHAMPS INC                                                 SC 13D/A    729970      1995-04-24  edgar/data/729970/0000807249-95-000067.txt          
DELL COMPUTER CORP                                            10-C        826083      1995-04-06  edgar/data/826083/0000950134-95-000667.txt          
DELL COMPUTER CORP                                            10-K405/A   826083      1995-04-07  edgar/data/826083/0000950134-95-000670.txt          
DELL COMPUTER CORP                                            10-K405/A   826083      1995-04-20  edgar/data/826083/0000950134-95-000783.txt          
DELL COMPUTER CORP                                            10-Q        826083      1995-06-14  edgar/data/826083/0000950134-95-001394.txt          
DELL COMPUTER CORP                                            424B2       826083      1995-06-09  edgar/data/826083/0000950134-95-001339.txt          
DELL COMPUTER CORP                                            8-K         826083      1995-06-02  edgar/data/826083/0000950134-95-001289.txt          
DELL COMPUTER CORP                                            DEF 14A     826083      1995-06-09  edgar/data/826083/0000950134-95-001352.txt          
DELL COMPUTER CORP                                            POS AM      826083      1995-06-26  edgar/data/826083/0000950134-95-001453.txt          
DELL COMPUTER CORP                                            PRE 14A     826083      1995-05-11  edgar/data/826083/0000950134-95-001006.txt          
DELL COMPUTER CORP                                            S-3         826083      1995-06-02  edgar/data/826083/0000950134-95-001301.txt          
DELL COMPUTER CORP                                            S-3/A       826083      1995-04-07  edgar/data/826083/0000950134-95-000668.txt          
DELL COMPUTER CORP                                            S-3/A       826083      1995-04-20  edgar/data/826083/0000950134-95-000782.txt          
DELL COMPUTER CORP                                            S-3/A       826083      1995-04-26  edgar/data/826083/0000950134-95-000829.txt          
DELMARVA POWER & LIGHT CO /DE/                                10-Q        27879       1995-05-11  edgar/data/27879/0000027879-95-000004.txt           
DELMARVA POWER & LIGHT CO /DE/                                424B2       27879       1995-06-09  edgar/data/27879/0000950130-95-001097.txt           
DELMARVA POWER & LIGHT CO /DE/                                424B2       27879       1995-06-09  edgar/data/27879/0000950130-95-001098.txt           
DELMARVA POWER & LIGHT CO /DE/                                8-K         27879       1995-06-15  edgar/data/27879/0000027879-95-000007.txt           
DELMARVA POWER & LIGHT CO /DE/                                DEF 14A     27879       1995-04-20  edgar/data/27879/0000950116-95-000108.txt           
DELPHI INFORMATION SYSTEMS INC /DE/                           10-K        814549      1995-06-29  edgar/data/814549/0000912057-95-004989.txt          
DELPHI INFORMATION SYSTEMS INC /DE/                           10-Q/A      814549      1995-06-05  edgar/data/814549/0000912057-95-004376.txt          
DELTA AIR LINES INC /DE/                                      10-Q        27904       1995-05-12  edgar/data/27904/0000931763-95-000084.txt           
DELTA NATIONAL BANCORP                                        10-Q        706343      1995-04-25  edgar/data/706343/0000706343-95-000006.txt          
DELTA NATURAL GAS CO INC                                      10-Q        277375      1995-05-09  edgar/data/277375/0000277375-95-000010.txt          
DELTA WOODSIDE INDUSTRIES INC /SC/                            10-Q        806624      1995-05-16  edgar/data/806624/0000806624-95-000003.txt          
DELTA WOODSIDE INDUSTRIES INC /SC/                            10-Q/A      806624      1995-06-21  edgar/data/806624/0000806624-95-000004.txt          
DELTONA CORP                                                  10-K        27984       1995-04-03  edgar/data/27984/0000027984-95-000009.txt           
DELTONA CORP                                                  10-Q        27984       1995-05-12  edgar/data/27984/0000027984-95-000011.txt           
DELTONA CORP                                                  DEF 14A     27984       1995-04-04  edgar/data/27984/0000027984-95-000010.txt           
DELUXE CORP                                                   10-Q        27996       1995-05-15  edgar/data/27996/0000912057-95-003811.txt           
DELUXE CORP                                                   8-K         27996       1995-05-08  edgar/data/27996/0000912057-95-003265.txt           
DENSE PAC MICROSYSTEMS INC                                    DEF 14A     784770      1995-06-26  edgar/data/784770/0000950148-95-000359.txt          
DENTSPLY INTERNATIONAL INC /DE/                               10-Q        818479      1995-05-12  edgar/data/818479/0000818479-95-000004.txt          
DENTSPLY INTERNATIONAL INC /DE/                               DEF 14A     818479      1995-04-21  edgar/data/818479/0000950128-95-000085.txt          
DENVER INVESTMENT ADVISORS LLC                                SC 13G      943656      1995-05-10  edgar/data/943656/0000919574-95-000104.txt          
DEP CORP                                                      10-Q        728330      1995-06-14  edgar/data/728330/0000950148-95-000332.txt          
DEP CORP                                                      8-K         728330      1995-04-28  edgar/data/728330/0000950148-95-000192.txt          
DEPOSIT GUARANTY CORP                                         10-Q        28209       1995-05-15  edgar/data/28209/0000950134-95-001190.txt           
DEPOSIT GUARANTY CORP                                         S-4         28209       1995-04-04  edgar/data/28209/0000950134-95-000647.txt           
DEPOSIT GUARANTY CORP                                         S-4/A       28209       1995-04-13  edgar/data/28209/0000950134-95-000737.txt           
DEPOSITORS FUND OF BOSTON INC                                 N-30D       28221       1995-05-31  edgar/data/28221/0000950156-95-000402.txt           
DEPOSITORS FUND OF BOSTON INC                                 NSAR-B      28221       1995-05-09  edgar/data/28221/0000028221-95-000002.txt           
DESIGNATRONICS INC                                            8-K         28323       1995-06-13  edgar/data/28323/0000028323-95-000007.txt           
DESIGNATRONICS INC                                            8-K/A       28323       1995-06-29  edgar/data/28323/0000028323-95-000008.txt           
DESIGNS INC                                                   10-K        813298      1995-04-28  edgar/data/813298/0000813298-95-000061.txt          
DESIGNS INC                                                   10-Q        813298      1995-06-12  edgar/data/813298/0000813298-95-000067.txt          
DESIGNS INC                                                   8-A12G      813298      1995-05-19  edgar/data/813298/0000813298-95-000063.txt          
DESIGNS INC                                                   8-K         813298      1995-04-25  edgar/data/813298/0000813298-95-000058.txt          
DESIGNS INC                                                   8-K         813298      1995-05-19  edgar/data/813298/0000813298-95-000065.txt          
DESIGNS INC                                                   ARS         813298      1995-04-28  edgar/data/813298/0000950146-95-000187.txt          
DESIGNS INC                                                   DEF 14A     813298      1995-05-11  edgar/data/813298/0000950135-95-001137.txt          
DESOTO INC                                                    10-K/A      28345       1995-05-01  edgar/data/28345/0000028345-95-000004.txt           
DESOTO INC                                                    10-Q        28345       1995-05-15  edgar/data/28345/0000028345-95-000005.txt           
DESOTO INC                                                    10-Q/A      28345       1995-06-27  edgar/data/28345/0000028345-95-000007.txt           
DESOTO INC                                                    11-K        28345       1995-06-30  edgar/data/28345/0000028345-95-000008.txt           
DESOTO INC                                                    SC 13D/A    28345       1995-05-04  edgar/data/28345/0000807249-95-000073.txt           
DESTEC ENERGY INC                                             SC 13G      866282      1995-04-13  edgar/data/866282/0000837581-95-000060.txt          
DESTEC ENERGY INC                                             SC 13G/A    866282      1995-04-19  edgar/data/866282/0000837581-95-000082.txt          
DETECTION SYSTEMS INC                                         10-K405     28365       1995-06-29  edgar/data/28365/0000028365-95-000005.txt           
DETECTION SYSTEMS INC                                         DEF 14A     28365       1995-06-23  edgar/data/28365/0000028365-95-000004.txt           
DETOMASO INDUSTRIES INC                                       10-K        28367       1995-04-19  edgar/data/28367/0000950112-95-001080.txt           
DETOMASO INDUSTRIES INC                                       10-K/A      28367       1995-05-01  edgar/data/28367/0000950112-95-001201.txt           
DETOMASO INDUSTRIES INC                                       10-K/A      28367       1995-05-05  edgar/data/28367/0000950112-95-001249.txt           
DETOMASO INDUSTRIES INC                                       10-Q        28367       1995-05-19  edgar/data/28367/0000950112-95-001380.txt           
DETOMASO INDUSTRIES INC                                       10-Q/A      28367       1995-06-29  edgar/data/28367/0000950112-95-001776.txt           
DETOMASO INDUSTRIES INC                                       NTN 10Q     28367       1995-05-17  edgar/data/28367/0000950112-95-001336.txt           
DETREX CORPORATION                                            10-Q        28372       1995-05-09  edgar/data/28372/0000950124-95-001390.txt           
DETREX CORPORATION                                            8-K         28372       1995-04-11  edgar/data/28372/0000950124-95-001074.txt           
DETROIT & CANADA TUNNEL CORP                                  10QSB       28374       1995-06-14  edgar/data/28374/0000950009-95-000208.txt           
DETROIT & CANADA TUNNEL CORP                                  10QSB/A     28374       1995-06-29  edgar/data/28374/0000950009-95-000224.txt           
DETROIT EDISON CO                                             10-Q        28385       1995-05-09  edgar/data/28385/0000950124-95-001396.txt           
DETROIT EDISON CO                                             POS AM      28385       1995-04-13  edgar/data/28385/0000950124-95-001099.txt           
DETROIT EDISON CO                                             S-4         28385       1995-06-19  edgar/data/28385/0000950124-95-001812.txt           
DETROIT EDISON CO                                             SC 13E4     28385       1995-06-19  edgar/data/28385/0000950124-95-001811.txt           
DEVCON INTERNATIONAL CORP                                     10-Q        28452       1995-05-12  edgar/data/28452/0000911420-95-000036.txt           
DEVCON INTERNATIONAL CORP                                     DEF 14A     28452       1995-05-01  edgar/data/28452/0000950170-95-000040.txt           
DEVCON INTERNATIONAL CORP                                     S-8         28452       1995-05-23  edgar/data/28452/0000911420-95-000042.txt           
DEVLIEG BULLARD INC                                           10-Q        858710      1995-05-31  edgar/data/858710/0000950144-95-001559.txt          
DEVON ENERGY CORP /DE/                                        10-Q        837330      1995-05-11  edgar/data/837330/0000837330-95-000018.txt          
DEVON ENERGY CORP /DE/                                        8-B12B      837330      1995-06-07  edgar/data/837330/0000837330-95-000022.txt          
DEVON ENERGY CORP /DE/                                        DEF 14A     837330      1995-04-21  edgar/data/837330/0000837330-95-000016.txt          
DEVON ENERGY CORP /DE/                                        S-8 POS     837330      1995-06-07  edgar/data/837330/0000837330-95-000023.txt          
DEVON ENERGY CORP /DE/                                        S-8 POS     837330      1995-06-08  edgar/data/837330/0000837330-95-000024.txt          
DEVON ENERGY CORP /OK/                                        8-K         837330      1995-06-23  edgar/data/837330/0000837330-95-000026.txt          
DEVON ENERGY CORP /OK/                                        8-K/A       837330      1995-06-26  edgar/data/837330/0000837330-95-000030.txt          
DEVON GROUP INC                                               10-K405     40542       1995-06-27  edgar/data/40542/0000040542-95-000011.txt           
DEVON GROUP INC                                               DEF 14A     40542       1995-06-19  edgar/data/40542/0000040542-95-000008.txt           
DEWEY ELECTRONICS CORP                                        10-Q        28561       1995-05-12  edgar/data/28561/0000028561-95-000007.txt           
DEXTER CORP                                                   10-Q        28582       1995-05-11  edgar/data/28582/0000914039-95-000044.txt           
DF&R RESTAURANTS INC                                          SC 13G/A    885537      1995-05-08  edgar/data/885537/0000766524-95-000180.txt          
DFA INVESTMENT DIMENSIONS GROUP INC                           485APOS     355437      1995-06-19  edgar/data/355437/0000912057-95-004661.txt          
DFA INVESTMENT DIMENSIONS GROUP INC                           485BPOS     355437      1995-06-30  edgar/data/355437/0000912057-95-005079.txt          
DFA INVESTMENT DIMENSIONS GROUP INC                           N-30D       355437      1995-06-26  edgar/data/355437/0000950116-95-000262.txt          
DFA INVESTMENT DIMENSIONS GROUP INC                           N-30D       355437      1995-06-28  edgar/data/355437/0000950116-95-000265.txt          
DFA INVESTMENT TRUST CO                                       N-30D       896162      1995-06-26  edgar/data/896162/0000950116-95-000256.txt          
DFA INVESTMENT TRUST CO                                       POS AMI     896162      1995-06-29  edgar/data/896162/0000912057-95-005011.txt          
DG INVESTOR SERIES                                            24F-2NT     883843      1995-04-13  edgar/data/883843/0000883843-95-000006.txt          
DG INVESTOR SERIES                                            485BPOS     883843      1995-04-25  edgar/data/883843/0000883843-95-000007.txt          
DG INVESTOR SERIES                                            497         883843      1995-05-01  edgar/data/883843/0000883843-95-000008.txt          
DG INVESTOR SERIES                                            N-30D       883843      1995-05-01  edgar/data/883843/0000883843-95-000009.txt          
DG INVESTOR SERIES                                            NSAR-B      883843      1995-05-01  edgar/data/883843/0000883843-95-000010.txt          
DGR FAMILY LIMITED PARTNERSHIP                                SC 13D      944438      1995-04-25  edgar/data/944438/0000892303-95-000011.txt          
DH TECHNOLOGY INC                                             10-Q        728376      1995-05-15  edgar/data/728376/0000936392-95-000026.txt          
DH TECHNOLOGY INC                                             SC 13G      728376      1995-05-12  edgar/data/728376/0000905718-95-000024.txt          
DI INDUSTRIES INC                                             10-Q        320186      1995-05-15  edgar/data/320186/0000899243-95-000291.txt          
DI INDUSTRIES INC                                             DEF 14A     320186      1995-04-28  edgar/data/320186/0000899243-95-000213.txt          
DI INDUSTRIES INC                                             S-3         320186      1995-05-31  edgar/data/320186/0000899243-95-000328.txt          
DIAGNOSTEK INC                                                10-K405     726606      1995-06-14  edgar/data/726606/0000950159-95-000058.txt          
DIAGNOSTEK INC                                                10-K405/A   726606      1995-06-28  edgar/data/726606/0000950159-95-000060.txt          
DIAGNOSTEK INC                                                8-K         726606      1995-04-03  edgar/data/726606/0000950159-95-000035.txt          
DIAGNOSTEK INC                                                8-K         726606      1995-06-08  edgar/data/726606/0000950159-95-000056.txt          
DIAGNOSTEK INC                                                DEFM14A     726606      1995-06-28  edgar/data/726606/0000950130-95-001231.txt          
DIAGNOSTEK INC                                                PRER14A     726606      1995-06-26  edgar/data/726606/0000950109-95-002447.txt          
DIAGNOSTIC PRODUCTS CORP                                      10-Q        702259      1995-04-25  edgar/data/702259/0000950148-95-000184.txt          
DIAGNOSTIC RETRIEVAL SYSTEMS INC                              10-K        28630       1995-06-29  edgar/data/28630/0000950110-95-000471.txt           
DIAL CORP /DE/                                                10-Q        884219      1995-05-11  edgar/data/884219/0000884219-95-000024.txt          
DIAMOND SHAMROCK INC                                          10-Q        810316      1995-05-12  edgar/data/810316/0000810316-95-000016.txt          
DIAMOND SHAMROCK INC                                          424B2       810316      1995-06-02  edgar/data/810316/0000950134-95-001298.txt          
DIAMOND SHAMROCK INC                                          8-K         810316      1995-06-02  edgar/data/810316/0000950134-95-001299.txt          
DIAMOND SHAMROCK INC                                          S-3         810316      1995-05-19  edgar/data/810316/0000810316-95-000019.txt          
DIAMOND SHAMROCK INC                                          S-3/A       810316      1995-06-23  edgar/data/810316/0000810316-95-000023.txt          
DIAMOND SHAMROCK INC                                          S-8         810316      1995-05-02  edgar/data/810316/0000810316-95-000014.txt          
DIAMOND SHAMROCK INC                                          S-8 POS     810316      1995-05-24  edgar/data/810316/0000810316-95-000021.txt          
DIAMOND SHAMROCK INC                                          SC 13G/A    810316      1995-05-08  edgar/data/810316/0000315066-95-002627.txt          
DIANA CORP                                                    10-K        57201       1995-06-30  edgar/data/57201/0000057201-95-000003.txt           
DIANA CORP                                                    SC 13D/A    57201       1995-06-06  edgar/data/57201/0000945787-95-000001.txt           
DIANA CORP                                                    SC 13D/A    57201       1995-06-06  edgar/data/57201/0000945788-95-000001.txt           
DIBRELL BROTHERS INC                                          10-Q        28755       1995-05-15  edgar/data/28755/0000028755-95-000016.txt           
DIBRELL BROTHERS INC                                          SC 13D/A    28755       1995-05-15  edgar/data/28755/0000028755-95-000014.txt           
DICKSTEIN PARTNERS INC                                        DEFC14A     922415      1995-06-06  edgar/data/922415/0000922423-95-000115.txt          
DICKSTEIN PARTNERS INC                                        DEFC14A     922415      1995-06-13  edgar/data/922415/0000922423-95-000123.txt          
DICKSTEIN PARTNERS INC                                        DEFC14A     922415      1995-06-15  edgar/data/922415/0000922423-95-000128.txt          
DICKSTEIN PARTNERS INC                                        DEFC14A     922415      1995-06-20  edgar/data/922415/0000922423-95-000133.txt          
DICKSTEIN PARTNERS INC                                        PREC14A     922415      1995-05-04  edgar/data/922415/0000922423-95-000069.txt          
DICKSTEIN PARTNERS INC                                        PREC14A     922415      1995-05-05  edgar/data/922415/0000922423-95-000073.txt          
DICKSTEIN PARTNERS INC                                        PREC14A     922415      1995-05-24  edgar/data/922415/0000912057-95-004137.txt          
DICKSTEIN PARTNERS INC                                        PRRN14A     922415      1995-05-12  edgar/data/922415/0000922423-95-000088.txt          
DICKSTEIN PARTNERS INC                                        PRRN14A     922415      1995-05-22  edgar/data/922415/0000922423-95-000102.txt          
DICKSTEIN PARTNERS INC                                        PRRN14A     922415      1995-06-15  edgar/data/922415/0000922423-95-000126.txt          
DICKSTEIN PARTNERS INC                                        SC 13D      922415      1995-04-07  edgar/data/922415/0000922423-95-000051.txt          
DICKSTEIN PARTNERS INC                                        SC 13D      922415      1995-06-05  edgar/data/922415/0000922423-95-000110.txt          
DICKSTEIN PARTNERS INC                                        SC 13D      922415      1995-06-06  edgar/data/922415/0000922423-95-000111.txt          
DICKSTEIN PARTNERS INC                                        SC 13D      922415      1995-06-29  edgar/data/922415/0000922423-95-000147.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-04-03  edgar/data/922415/0000922423-95-000042.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-04-04  edgar/data/922415/0000922423-95-000046.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-04-14  edgar/data/922415/0000922423-95-000055.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-04-19  edgar/data/922415/0000922423-95-000059.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-04-27  edgar/data/922415/0000922423-95-000063.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-04  edgar/data/922415/0000922423-95-000067.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-05  edgar/data/922415/0000922423-95-000071.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-09  edgar/data/922415/0000922423-95-000076.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-10  edgar/data/922415/0000922423-95-000078.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-12  edgar/data/922415/0000922423-95-000079.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-12  edgar/data/922415/0000922423-95-000087.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-17  edgar/data/922415/0000922423-95-000092.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-17  edgar/data/922415/0000922423-95-000094.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-05-24  edgar/data/922415/0000922423-95-000104.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-06  edgar/data/922415/0000922423-95-000114.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-07  edgar/data/922415/0000922423-95-000117.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-09  edgar/data/922415/0000922423-95-000119.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-13  edgar/data/922415/0000922423-95-000121.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-15  edgar/data/922415/0000922423-95-000131.txt          
DICKSTEIN PARTNERS INC                                        SC 13D/A    922415      1995-06-26  edgar/data/922415/0000922423-95-000140.txt          
DIEBOLD INC                                                   10-Q        28823       1995-04-27  edgar/data/28823/0000950152-95-000764.txt           
DIEBOLD INC                                                   11-K        28823       1995-06-27  edgar/data/28823/0000950152-95-001357.txt           
DIEBOLD INC                                                   11-K        28823       1995-06-27  edgar/data/28823/0000950152-95-001358.txt           
DIEBOLD INC                                                   SC 13G      28823       1995-05-19  edgar/data/28823/0000950123-95-001487.txt           
DIEBOLD INC                                                   SC 13G/A    28823       1995-04-04  edgar/data/28823/0000729057-95-000186.txt           
DIEBOLD INC                                                   SC 13G/A    28823       1995-04-06  edgar/data/28823/0000315066-95-002468.txt           
DIGI INTERNATIONAL INC                                        10-Q        854775      1995-05-12  edgar/data/854775/0000912057-95-003611.txt          
DIGI INTERNATIONAL INC                                        S-3         854775      1995-05-10  edgar/data/854775/0000912057-95-003470.txt          
DIGICON INC                                                   10-Q        28866       1995-06-14  edgar/data/28866/0000950129-95-000655.txt           
DIGICON INC                                                   10-Q/A      28866       1995-05-15  edgar/data/28866/0000950129-95-000481.txt           
DIGICON INC                                                   8-K         28866       1995-06-08  edgar/data/28866/0000950129-95-000635.txt           
DIGITAL COMMUNICATIONS TECHNOLOGY CORP                        10QSB       743051      1995-05-12  edgar/data/743051/0000950134-95-001029.txt          
DIGITAL EQUIPMENT CORP                                        10-Q        28887       1995-05-16  edgar/data/28887/0000927016-95-000072.txt           
DIGITAL MICROWAVE CORP /DE/                                   10-K        812703      1995-06-29  edgar/data/812703/0000891618-95-000376.txt          
DIGITAL MICROWAVE CORP /DE/                                   DEF 14A     812703      1995-06-29  edgar/data/812703/0000891618-95-000369.txt          
DILLARD DEPARTMENT STORES INC                                 10-K405     28917       1995-04-28  edgar/data/28917/0000028917-95-000002.txt           
DILLARD DEPARTMENT STORES INC                                 10-K405/A   28917       1995-04-28  edgar/data/28917/0000028917-95-000003.txt           
DILLARD DEPARTMENT STORES INC                                 10-Q        28917       1995-06-09  edgar/data/28917/0000028917-95-000005.txt           
DILLARD DEPARTMENT STORES INC                                 10-Q/A      28917       1995-06-19  edgar/data/28917/0000028917-95-000006.txt           
DILLARD DEPARTMENT STORES INC                                 424B2       28917       1995-05-25  edgar/data/28917/0000950131-95-001413.txt           
DILLARD DEPARTMENT STORES INC                                 8-K         28917       1995-05-26  edgar/data/28917/0000028917-95-000004.txt           
DILLARD DEPARTMENT STORES INC                                 DEF 14A     28917       1995-04-10  edgar/data/28917/0000028917-95-000001.txt           
DILLON INVESTORS L P ET AL                                    SC 13D/A    920529      1995-04-04  edgar/data/920529/0000896463-95-000056.txt          
DILLON INVESTORS L P ET AL                                    SC 13D/A    920529      1995-04-25  edgar/data/920529/0000896463-95-000069.txt          
DIMAC CORP                                                    SC 13G      820999      1995-05-16  edgar/data/820999/0000350440-95-000027.txt          
DIMENSIONAL FUND ADVISORS INC                                 13F-E       354204      1995-05-17  edgar/data/354204/0000354204-95-000005.txt          
DIMENSIONAL INVESTMENT GROUP INC/                             N-30D       861929      1995-06-26  edgar/data/861929/0000950116-95-000253.txt          
DIODES INC /DEL/                                              DEF 14A     29002       1995-05-23  edgar/data/29002/0000950150-95-000353.txt           
DIONEX CORP /DE                                               10-Q        708850      1995-05-11  edgar/data/708850/0000708850-95-000003.txt          
DIONEX CORP /DE                                               SC 13G/A    708850      1995-04-24  edgar/data/708850/0000734072-95-000005.txt          
DISANTO FRANK J                                               SC 13D/A    905080      1995-06-30  edgar/data/905080/0000909518-95-000139.txt          
DISCOVERY ZONE INC                                            SC 13D/A    900392      1995-04-18  edgar/data/900392/0000813828-03-000160.txt          
DISCOVERY ZONE INC                                            SC 13D/A    900392      1995-05-25  edgar/data/900392/0000813828-03-000161.txt          
DISCUS ACQUISITION CORP                                       10QSB       746156      1995-05-10  edgar/data/746156/0000897101-95-000125.txt          
DISNEY WALT CO                                                10-K/A      29082       1995-06-30  edgar/data/29082/0000029082-95-000016.txt           
DISNEY WALT CO                                                10-Q        29082       1995-05-10  edgar/data/29082/0000029082-95-000014.txt           
DIVALL INSURED INCOME FUND LTD PARTNERSHIP                    10-Q        786974      1995-05-12  edgar/data/786974/0000950131-95-001263.txt          
DIVERSIFIED HISTORIC INVESTORS V                              10-Q        818669      1995-05-12  edgar/data/818669/0000818669-95-000002.txt          
DIXIE NATIONAL CORP                                           10-C        29322       1995-06-30  edgar/data/29322/0000908634-95-000054.txt           
DIXIE NATIONAL CORP                                           10-K405     29322       1995-04-03  edgar/data/29322/0000908634-95-000007.txt           
DIXIE NATIONAL CORP                                           10-Q        29322       1995-05-15  edgar/data/29322/0000908634-95-000018.txt           
DIXIE NATIONAL CORP                                           PRE 14A     29322       1995-06-08  edgar/data/29322/0000908634-95-000037.txt           
DIXIE YARNS INC                                               10-Q        29332       1995-05-16  edgar/data/29332/0000029332-95-000005.txt           
DIXON TICONDEROGA CO                                          10-Q        14995       1995-05-15  edgar/data/14995/0000014995-95-000014.txt           
DIXON TICONDEROGA CO                                          8-K         14995       1995-05-19  edgar/data/14995/0000014995-95-000016.txt           
DM ASSOCIATES LIMITED PARTNERSHIP                             SC 13D/A    930414      1995-05-19  edgar/data/930414/0000927016-95-000075.txt          
DMC TAX FREE INCOME TRUST PA                                  24F-2NT     201670      1995-04-27  edgar/data/201670/0000201670-95-000011.txt          
DMC TAX FREE INCOME TRUST PA                                  485BPOS     201670      1995-04-28  edgar/data/201670/0000950116-95-000146.txt          
DMC TAX FREE INCOME TRUST PA                                  497J        201670      1995-05-04  edgar/data/201670/0000230173-95-000001.txt          
DMC TAX FREE INCOME TRUST PA                                  N-30B-2     201670      1995-05-01  edgar/data/201670/0000950116-95-000148.txt          
DMC TAX FREE INCOME TRUST PA                                  NSAR-B      201670      1995-04-26  edgar/data/201670/0000201670-95-000009.txt          
DMI FURNITURE INC                                             10-Q        225261      1995-04-12  edgar/data/225261/0000912057-95-002392.txt          
DNA PLANT TECHNOLOGY CORP                                     10-Q        730985      1995-05-08  edgar/data/730985/0000730985-95-000005.txt          
DNA PLANT TECHNOLOGY CORP                                     DEF 14A     730985      1995-04-05  edgar/data/730985/0000950112-95-000929.txt          
DNA PLANT TECHNOLOGY CORP                                     S-3         730985      1995-06-19  edgar/data/730985/0000730985-95-000008.txt          
DNA PLANT TECHNOLOGY CORP                                     S-3/A       730985      1995-06-22  edgar/data/730985/0000730985-95-000010.txt          
DNA PLANT TECHNOLOGY CORP                                     S-8         730985      1995-05-03  edgar/data/730985/0000730985-95-000002.txt          
DNA PLANT TECHNOLOGY CORP                                     SC 13D/A    730985      1995-05-23  edgar/data/730985/0000030554-95-000021.txt          
DODGE & COX BALANCED FUND/CA                                  N-30B-2     29440       1995-05-11  edgar/data/29440/0000898430-95-000801.txt           
DODGE & COX INCOME FUND                                       N-30B-2     836427      1995-05-11  edgar/data/836427/0000898430-95-000800.txt          
DODGE & COX STOCK FUND                                        N-30B-2     29442       1995-05-11  edgar/data/29442/0000898430-95-000799.txt           
DOLE FOOD COMPANY INC                                         10-Q        18169       1995-05-08  edgar/data/18169/0000898430-95-000714.txt           
DOLE FOOD COMPANY INC                                         DEF 14A     18169       1995-04-04  edgar/data/18169/0000912057-95-002189.txt           
DOLE FOOD COMPANY INC                                         S-8         18169       1995-06-28  edgar/data/18169/0000902595-95-000094.txt           
DOLE FOOD COMPANY INC                                         S-8         18169       1995-06-28  edgar/data/18169/0000902595-95-000095.txt           
DOLLAR FINANCE INC                                            10-Q        765878      1995-04-13  edgar/data/765878/0000765878-95-000004.txt          
DOLLAR GENERAL CORP                                           10-K        29534       1995-05-01  edgar/data/29534/0000029534-95-000015.txt           
DOLLAR GENERAL CORP                                           10-K/A      29534       1995-05-04  edgar/data/29534/0000029534-95-000018.txt           
DOLLAR GENERAL CORP                                           10-Q        29534       1995-06-14  edgar/data/29534/0000029534-95-000022.txt           
DOLLAR GENERAL CORP                                           DEF 14A     29534       1995-04-27  edgar/data/29534/0000029534-95-000014.txt           
DOLLAR GENERAL CORP                                           SC 13G      29534       1995-04-03  edgar/data/29534/0000029534-95-000008.txt           
DOLLAR GENERAL CORP                                           SC 13G      29534       1995-04-03  edgar/data/29534/0000029534-95-000009.txt           
DOLLAR GENERAL CORP                                           SC 13G      29534       1995-04-03  edgar/data/29534/0000029534-95-000010.txt           
DOLLAR GENERAL CORP                                           SC 13G      29534       1995-04-03  edgar/data/29534/0000029534-95-000011.txt           
DOMINGUEZ SERVICES CORP                                       10-Q        860673      1995-05-15  edgar/data/860673/0000912057-95-003792.txt          
DOMINI AMY L                                                  SC 13D/A    905561      1995-05-17  edgar/data/905561/0000835015-95-000009.txt          
DOMINION RESOURCES BLACK WARRIOR TRUST                        10-Q        923680      1995-05-12  edgar/data/923680/0000930661-95-000118.txt          
